Order ID,Date,Customer ID,Product,Category,Region,Quantity,Unit Price,Revenue
ORD00960,2025-03-07,CUST0133,Sunglasses,Accessories,South,3,1299,3982.35
ORD02493,2025-03-07,CUST0179,Yoga Mat,Sportswear,West,4,999,4097.12
ORD02666,2025-03-07,CUST0035,Standing Desk,Furniture,Central,1,12999,12874.22
ORD01971,2025-03-07,CUST0091,Mechanical Keyboard,Electronics,Central,3,2499,7762.87
ORD02880,2025-03-07,CUST0153,Desk Lamp,Furniture,South,2,899,1856.86
ORD02014,2025-03-07,CUST0028,USB-C Hub,Electronics,West,1,1299,1267.08
ORD02110,2025-03-07,CUST0125,Office Chair,Furniture,South,1,6499,6655.17
ORD01876,2025-03-08,CUST0074,Yoga Mat,Sportswear,North,2,999,1952.19
ORD01776,2025-03-08,CUST0069,Whiteboard,Stationery,North,3,1499,4485.21
ORD02252,2025-03-08,CUST0184,Sticky Notes Pack,Stationery,South,1,99,96.04
ORD01967,2025-03-08,CUST0078,Backpack,Accessories,East,1,1999,2022.33
ORD02342,2025-03-08,CUST0152,Mechanical Keyboard,Electronics,South,2,2499,4875.92
ORD02120,2025-03-08,CUST0142,Water Bottle,Sportswear,North,3,449,1298.84
ORD02361,2025-03-09,CUST0139,Bluetooth Speaker,Electronics,North,1,1899,1806.54
ORD00322,2025-03-09,CUST0062,Yoga Mat,Sportswear,North,4,999,3827.76
ORD02515,2025-03-09,CUST0091,Yoga Mat,Sportswear,East,4,999,3932.93
ORD02195,2025-03-09,CUST0102,Running Shoes,Sportswear,East,2,3499,6657.1
ORD02735,2025-03-09,CUST0191,Running Shoes,Sportswear,West,2,3499,7193.59
ORD00722,2025-03-10,CUST0131,Running Shoes,Sportswear,Central,3,3499,10097.18
ORD01066,2025-03-10,CUST0025,Notebook Set,Stationery,North,1,199,191.16
ORD01844,2025-03-10,CUST0107,Whiteboard,Stationery,Central,1,1499,1467.06
ORD02350,2025-03-10,CUST0184,Sunglasses,Accessories,East,5,1299,6556.91
ORD00353,2025-03-10,CUST0087,Office Chair,Furniture,East,2,6499,12669.03
ORD01734,2025-03-11,CUST0141,Backpack,Accessories,North,2,1999,4121.58
ORD00540,2025-03-11,CUST0196,Wireless Mouse,Electronics,East,1,799,776.46
ORD02677,2025-03-11,CUST0129,USB-C Hub,Electronics,Central,1,1299,1299.51
ORD01442,2025-03-12,CUST0047,Whiteboard,Stationery,Central,1,1499,1510.09
ORD02096,2025-03-12,CUST0193,Sunglasses,Accessories,East,1,1299,1246.3
ORD02540,2025-03-12,CUST0148,Desk Lamp,Furniture,East,2,899,1722.77
ORD00685,2025-03-12,CUST0068,Notebook Set,Stationery,North,2,199,409.24
ORD02831,2025-03-13,CUST0116,Standing Desk,Furniture,East,2,12999,25277.34
ORD02259,2025-03-13,CUST0109,USB-C Hub,Electronics,Central,3,1299,3943.95
ORD00088,2025-03-14,CUST0063,Sticky Notes Pack,Stationery,Central,2,99,205.4
ORD00535,2025-03-14,CUST0195,Sticky Notes Pack,Stationery,South,2,99,193.93
ORD02966,2025-03-14,CUST0198,Office Chair,Furniture,Central,1,6499,6564.96
ORD00142,2025-03-14,CUST0025,Whiteboard,Stationery,East,2,1499,3027.47
ORD01047,2025-03-14,CUST0186,Running Shoes,Sportswear,Central,1,3499,3588.66
ORD00229,2025-03-14,CUST0013,Notebook Set,Stationery,North,1,199,201.33
ORD01810,2025-03-15,CUST0012,Yoga Mat,Sportswear,North,1,999,987.2
ORD01703,2025-03-15,CUST0083,Sunglasses,Accessories,Central,3,1299,3800.41
ORD02256,2025-03-15,CUST0013,Standing Desk,Furniture,North,2,12999,25705.47
ORD01762,2025-03-15,CUST0067,Office Chair,Furniture,South,1,6499,6590.58
ORD02691,2025-03-16,CUST0166,Sunglasses,Accessories,West,2,1299,2585.0
ORD00899,2025-03-16,CUST0116,Desk Lamp,Furniture,West,3,899,2695.24
ORD02176,2025-03-16,CUST0100,Standing Desk,Furniture,Central,4,12999,54141.67
ORD00950,2025-03-16,CUST0016,Mechanical Keyboard,Electronics,Central,1,2499,2572.11
ORD02189,2025-03-16,CUST0157,Wireless Mouse,Electronics,North,1,799,780.81
ORD00666,2025-03-16,CUST0176,Standing Desk,Furniture,Central,1,12999,12928.04
ORD00081,2025-03-16,CUST0052,USB-C Hub,Electronics,North,5,1299,6229.36
ORD02577,2025-03-16,CUST0084,Water Bottle,Sportswear,West,1,449,453.09
ORD02288,2025-03-17,CUST0027,Notebook Set,Stationery,South,1,199,194.73
ORD01250,2025-03-17,CUST0052,Wireless Mouse,Electronics,West,4,799,3200.36
ORD01471,2025-03-18,CUST0126,Bluetooth Speaker,Electronics,South,3,1899,5606.43
ORD02444,2025-03-18,CUST0169,Mechanical Keyboard,Electronics,South,3,2499,7654.75
ORD02341,2025-03-18,CUST0104,Sunglasses,Accessories,North,1,1299,1286.49
ORD01393,2025-03-18,CUST0029,Sunglasses,Accessories,South,2,1299,2531.22
ORD01847,2025-03-18,CUST0064,Sunglasses,Accessories,South,1,1299,1265.84
ORD02709,2025-03-18,CUST0036,Sunglasses,Accessories,East,3,1299,3952.17
ORD02429,2025-03-18,CUST0063,Notebook Set,Stationery,East,4,199,773.35
ORD01516,2025-03-19,CUST0149,Standing Desk,Furniture,West,2,12999,26798.94
ORD01589,2025-03-19,CUST0135,Notebook Set,Stationery,West,1,199,201.43
ORD01828,2025-03-19,CUST0111,Desk Lamp,Furniture,East,3,899,2576.86
ORD01938,2025-03-19,CUST0051,Water Bottle,Sportswear,East,3,449,1311.22
ORD02476,2025-03-19,CUST0080,Sticky Notes Pack,Stationery,Central,1,99,96.16
ORD01292,2025-03-19,CUST0195,Yoga Mat,Sportswear,Central,3,999,3020.09
ORD02923,2025-03-19,CUST0066,Notebook Set,Stationery,East,3,199,600.66
ORD02679,2025-03-19,CUST0170,Whiteboard,Stationery,South,1,1499,1510.8
ORD00764,2025-03-19,CUST0058,Office Chair,Furniture,North,1,6499,6204.63
ORD01588,2025-03-20,CUST0146,USB-C Hub,Electronics,Central,3,1299,3899.53
ORD01918,2025-03-20,CUST0101,Bluetooth Speaker,Electronics,North,5,1899,9063.2
ORD00613,2025-03-20,CUST0166,Backpack,Accessories,North,3,1999,5962.24
ORD01704,2025-03-20,CUST0155,Mechanical Keyboard,Electronics,Central,2,2499,4832.33
ORD01595,2025-03-20,CUST0087,Whiteboard,Stationery,Central,3,1499,4344.27
ORD00256,2025-03-20,CUST0069,Wireless Mouse,Electronics,West,1,799,800.47
ORD00921,2025-03-20,CUST0113,Yoga Mat,Sportswear,Central,4,999,3932.94
ORD00299,2025-03-20,CUST0168,Standing Desk,Furniture,South,1,12999,13579.58
ORD01438,2025-03-20,CUST0116,Water Bottle,Sportswear,East,2,449,897.46
ORD02294,2025-03-20,CUST0062,Office Chair,Furniture,South,2,6499,12904.61
ORD00243,2025-03-20,CUST0128,Bluetooth Speaker,Electronics,West,1,1899,1951.55
ORD02773,2025-03-21,CUST0044,Running Shoes,Sportswear,North,3,3499,10750.76
ORD00070,2025-03-21,CUST0049,Standing Desk,Furniture,North,4,12999,50260.45
ORD02037,2025-03-21,CUST0127,Running Shoes,Sportswear,Central,1,3499,3365.0
ORD00145,2025-03-22,CUST0032,Desk Lamp,Furniture,South,6,899,5485.65
ORD01120,2025-03-22,CUST0066,Backpack,Accessories,South,1,1999,2027.55
ORD00022,2025-03-22,CUST0129,Running Shoes,Sportswear,East,2,3499,6843.1
ORD01238,2025-03-23,CUST0144,Desk Lamp,Furniture,Central,6,899,5579.22
ORD00131,2025-03-23,CUST0020,Mechanical Keyboard,Electronics,Central,4,2499,9530.41
ORD01566,2025-03-23,CUST0010,Backpack,Accessories,East,1,1999,2098.32
ORD02552,2025-03-23,CUST0091,Backpack,Accessories,Central,3,1999,6135.82
ORD00708,2025-03-23,CUST0148,Wireless Mouse,Electronics,East,2,799,1670.24
ORD02140,2025-03-24,CUST0114,Sunglasses,Accessories,Central,2,1299,2630.88
ORD01045,2025-03-24,CUST0079,Wireless Mouse,Electronics,East,1,799,824.61
ORD02943,2025-03-24,CUST0007,Desk Lamp,Furniture,South,1,899,881.87
ORD02628,2025-03-24,CUST0041,Sticky Notes Pack,Stationery,South,6,99,594.46
ORD00562,2025-03-24,CUST0030,Water Bottle,Sportswear,North,1,449,451.09
ORD02908,2025-03-24,CUST0115,USB-C Hub,Electronics,West,2,1299,2648.86
ORD02535,2025-03-24,CUST0098,Notebook Set,Stationery,East,2,199,408.08
ORD01609,2025-03-24,CUST0127,Desk Lamp,Furniture,East,2,899,1814.41
ORD02284,2025-03-25,CUST0059,Sunglasses,Accessories,South,1,1299,1314.45
ORD02616,2025-03-25,CUST0106,Notebook Set,Stationery,Central,1,199,202.85
ORD00197,2025-03-25,CUST0089,Mechanical Keyboard,Electronics,North,1,2499,2537.02
ORD00122,2025-03-25,CUST0189,Whiteboard,Stationery,North,1,1499,1436.84
ORD01845,2025-03-25,CUST0025,Bluetooth Speaker,Electronics,Central,1,1899,1835.36
ORD01798,2025-03-25,CUST0007,Whiteboard,Stationery,Central,2,1499,3093.98
ORD00175,2025-03-25,CUST0166,Standing Desk,Furniture,South,2,12999,25531.97
ORD01752,2025-03-25,CUST0027,Water Bottle,Sportswear,Central,2,449,862.38
ORD01560,2025-03-25,CUST0059,Yoga Mat,Sportswear,Central,1,999,996.6
ORD00819,2025-03-25,CUST0093,Water Bottle,Sportswear,West,1,449,452.94
ORD02637,2025-03-26,CUST0179,Notebook Set,Stationery,North,5,199,975.44
ORD00643,2025-03-26,CUST0107,Whiteboard,Stationery,Central,2,1499,3067.22
ORD01831,2025-03-26,CUST0183,Water Bottle,Sportswear,East,2,449,861.11
ORD02956,2025-03-26,CUST0086,Desk Lamp,Furniture,East,2,899,1828.14
ORD00509,2025-03-27,CUST0127,Bluetooth Speaker,Electronics,South,1,1899,1968.25
ORD01636,2025-03-27,CUST0165,Desk Lamp,Furniture,North,2,899,1745.27
ORD01441,2025-03-27,CUST0183,USB-C Hub,Electronics,East,5,1299,6225.28
ORD01207,2025-03-27,CUST0184,Mechanical Keyboard,Electronics,South,1,2499,2456.03
ORD02401,2025-03-27,CUST0089,Sunglasses,Accessories,Central,2,1299,2508.85
ORD00297,2025-03-27,CUST0188,Yoga Mat,Sportswear,East,1,999,1000.25
ORD00352,2025-03-28,CUST0022,Standing Desk,Furniture,West,5,12999,64250.88
ORD02916,2025-03-28,CUST0092,Mechanical Keyboard,Electronics,North,2,2499,4940.74
ORD02157,2025-03-28,CUST0077,Sunglasses,Accessories,North,3,1299,3729.89
ORD01835,2025-03-28,CUST0166,Office Chair,Furniture,North,4,6499,27037.44
ORD02933,2025-03-28,CUST0140,Desk Lamp,Furniture,East,2,899,1796.72
ORD01629,2025-03-28,CUST0030,Sticky Notes Pack,Stationery,Central,1,99,95.2
ORD01100,2025-03-28,CUST0131,Mechanical Keyboard,Electronics,West,2,2499,5141.43
ORD01883,2025-03-29,CUST0123,Backpack,Accessories,South,3,1999,6283.93
ORD00580,2025-03-29,CUST0071,Wireless Mouse,Electronics,South,1,799,767.0
ORD00002,2025-03-29,CUST0158,Office Chair,Furniture,South,2,6499,13608.79
ORD00459,2025-03-29,CUST0166,Bluetooth Speaker,Electronics,South,1,1899,1939.44
ORD01975,2025-03-30,CUST0050,Yoga Mat,Sportswear,South,4,999,3948.59
ORD02065,2025-03-30,CUST0022,Wireless Mouse,Electronics,North,1,799,819.46
ORD01104,2025-03-30,CUST0184,Standing Desk,Furniture,West,2,12999,26186.96
ORD01928,2025-03-30,CUST0180,Whiteboard,Stationery,North,2,1499,2986.77
ORD02103,2025-03-30,CUST0080,Desk Lamp,Furniture,Central,4,899,3497.02
ORD01677,2025-03-30,CUST0134,Whiteboard,Stationery,East,3,1499,4562.22
ORD00159,2025-03-30,CUST0195,Whiteboard,Stationery,North,4,1499,5982.02
ORD02717,2025-03-31,CUST0178,Water Bottle,Sportswear,Central,5,449,2319.39
ORD00220,2025-03-31,CUST0039,Whiteboard,Stationery,Central,1,1499,1552.88
ORD00101,2025-03-31,CUST0003,Backpack,Accessories,North,2,1999,3990.46
ORD00404,2025-03-31,CUST0055,Backpack,Accessories,South,2,1999,4035.41
ORD00979,2025-04-01,CUST0124,Whiteboard,Stationery,Central,3,1499,4382.12
ORD00558,2025-04-03,CUST0006,Desk Lamp,Furniture,East,2,899,1806.54
ORD02352,2025-04-03,CUST0193,Sunglasses,Accessories,Central,1,1299,1308.09
ORD02490,2025-04-03,CUST0030,Bluetooth Speaker,Electronics,North,3,1899,5661.27
ORD02973,2025-04-03,CUST0016,Office Chair,Furniture,North,3,6499,19353.63
ORD00471,2025-04-03,CUST0064,Sunglasses,Accessories,Central,1,1299,1312.72
ORD02513,2025-04-04,CUST0166,USB-C Hub,Electronics,South,3,1299,3877.85
ORD00050,2025-04-04,CUST0085,Backpack,Accessories,West,2,1999,4103.29
ORD02521,2025-04-04,CUST0097,Running Shoes,Sportswear,Central,1,3499,3324.45
ORD02590,2025-04-05,CUST0055,Backpack,Accessories,North,4,1999,8373.34
ORD01607,2025-04-05,CUST0153,Notebook Set,Stationery,Central,1,199,200.42
ORD02960,2025-04-05,CUST0087,Sunglasses,Accessories,North,1,1299,1361.99
ORD00902,2025-04-05,CUST0012,Mechanical Keyboard,Electronics,Central,1,2499,2594.56
ORD01796,2025-04-06,CUST0076,Sticky Notes Pack,Stationery,Central,3,99,294.95
ORD00780,2025-04-06,CUST0160,Backpack,Accessories,East,1,1999,2067.93
ORD01651,2025-04-06,CUST0050,Standing Desk,Furniture,West,2,12999,26297.31
ORD02764,2025-04-06,CUST0092,Sunglasses,Accessories,West,2,1299,2642.03
ORD00585,2025-04-06,CUST0047,Water Bottle,Sportswear,Central,3,449,1367.51
ORD02046,2025-04-07,CUST0077,Backpack,Accessories,North,1,1999,2089.26
ORD02647,2025-04-07,CUST0040,Desk Lamp,Furniture,North,2,899,1760.75
ORD01098,2025-04-07,CUST0122,Office Chair,Furniture,South,5,6499,33445.12
ORD00255,2025-04-07,CUST0200,Sticky Notes Pack,Stationery,North,4,99,391.5
ORD01714,2025-04-07,CUST0093,Whiteboard,Stationery,Central,1,1499,1528.29
ORD00301,2025-04-07,CUST0089,Sticky Notes Pack,Stationery,East,1,99,100.55
ORD01946,2025-04-08,CUST0172,Running Shoes,Sportswear,South,1,3499,3607.42
ORD02132,2025-04-08,CUST0072,Yoga Mat,Sportswear,Central,3,999,2961.38
ORD02227,2025-04-08,CUST0010,Whiteboard,Stationery,Central,2,1499,2955.06
ORD00057,2025-04-09,CUST0037,Bluetooth Speaker,Electronics,West,2,1899,3961.6
ORD01051,2025-04-09,CUST0196,Running Shoes,Sportswear,North,2,3499,7216.85
ORD01540,2025-04-09,CUST0104,USB-C Hub,Electronics,South,3,1299,3925.82
ORD02560,2025-04-09,CUST0190,Mechanical Keyboard,Electronics,Central,1,2499,2557.04
ORD00862,2025-04-09,CUST0178,Backpack,Accessories,North,1,1999,1974.18
ORD00838,2025-04-09,CUST0123,Sticky Notes Pack,Stationery,Central,2,99,190.22
ORD01492,2025-04-09,CUST0169,Notebook Set,Stationery,East,1,199,192.23
ORD00173,2025-04-09,CUST0175,Water Bottle,Sportswear,West,3,449,1392.79
ORD02598,2025-04-10,CUST0103,Mechanical Keyboard,Electronics,South,2,2499,5200.41
ORD00275,2025-04-11,CUST0154,Sticky Notes Pack,Stationery,Central,2,99,205.65
ORD00622,2025-04-11,CUST0137,Mechanical Keyboard,Electronics,Central,5,2499,11897.82
ORD00704,2025-04-11,CUST0088,Running Shoes,Sportswear,North,1,3499,3394.78
ORD00751,2025-04-11,CUST0093,USB-C Hub,Electronics,North,5,1299,6555.44
ORD00890,2025-04-11,CUST0031,Standing Desk,Furniture,East,5,12999,67080.81
ORD02951,2025-04-11,CUST0110,Sunglasses,Accessories,North,5,1299,6551.48
ORD02338,2025-04-11,CUST0022,Sunglasses,Accessories,South,1,1299,1241.99
ORD02563,2025-04-12,CUST0058,Sticky Notes Pack,Stationery,North,2,99,198.14
ORD00388,2025-04-12,CUST0102,Notebook Set,Stationery,North,3,199,611.1
ORD01890,2025-04-12,CUST0124,Yoga Mat,Sportswear,Central,1,999,1001.79
ORD02192,2025-04-12,CUST0019,Notebook Set,Stationery,South,1,199,190.15
ORD00307,2025-04-12,CUST0025,Sticky Notes Pack,Stationery,East,1,99,94.17
ORD00399,2025-04-12,CUST0026,Notebook Set,Stationery,North,2,199,405.56
ORD02795,2025-04-12,CUST0167,Wireless Mouse,Electronics,South,4,799,3254.7
ORD02788,2025-04-12,CUST0116,Mechanical Keyboard,Electronics,South,3,2499,7858.1
ORD00937,2025-04-13,CUST0182,Mechanical Keyboard,Electronics,North,3,2499,7374.31
ORD02237,2025-04-13,CUST0193,Desk Lamp,Furniture,South,1,899,909.99
ORD00927,2025-04-13,CUST0106,Yoga Mat,Sportswear,South,1,999,963.92
ORD00001,2025-04-13,CUST0075,Bluetooth Speaker,Electronics,East,3,1899,5501.02
ORD00473,2025-04-13,CUST0160,Office Chair,Furniture,South,4,6499,26998.46
ORD01001,2025-04-14,CUST0019,Running Shoes,Sportswear,South,1,3499,3642.11
ORD02432,2025-04-14,CUST0061,Backpack,Accessories,East,4,1999,7912.01
ORD02899,2025-04-14,CUST0043,Water Bottle,Sportswear,South,2,449,899.23
ORD01570,2025-04-14,CUST0112,USB-C Hub,Electronics,North,1,1299,1342.11
ORD01257,2025-04-15,CUST0159,Whiteboard,Stationery,Central,3,1499,4453.33
ORD01861,2025-04-15,CUST0007,USB-C Hub,Electronics,Central,4,1299,4939.13
ORD00339,2025-04-15,CUST0118,Sticky Notes Pack,Stationery,North,2,99,200.69
ORD00858,2025-04-16,CUST0133,Yoga Mat,Sportswear,Central,1,999,1006.81
ORD00861,2025-04-16,CUST0186,Notebook Set,Stationery,South,3,199,580.15
ORD01726,2025-04-16,CUST0094,Mechanical Keyboard,Electronics,Central,1,2499,2472.78
ORD00045,2025-04-16,CUST0019,Backpack,Accessories,West,1,1999,1978.77
ORD01813,2025-04-17,CUST0082,Desk Lamp,Furniture,North,3,899,2824.31
ORD00201,2025-04-17,CUST0111,Office Chair,Furniture,West,3,6499,19392.43
ORD02433,2025-04-17,CUST0028,Bluetooth Speaker,Electronics,East,3,1899,5483.96
ORD01793,2025-04-17,CUST0051,Standing Desk,Furniture,South,3,12999,38564.78
ORD01498,2025-04-17,CUST0155,Bluetooth Speaker,Electronics,Central,2,1899,3892.97
ORD02005,2025-04-17,CUST0178,Mechanical Keyboard,Electronics,West,3,2499,7231.5
ORD02421,2025-04-17,CUST0147,Yoga Mat,Sportswear,Central,4,999,3868.24
ORD01046,2025-04-17,CUST0026,Backpack,Accessories,South,2,1999,4089.91
ORD00527,2025-04-17,CUST0095,Notebook Set,Stationery,North,1,199,200.36
ORD02798,2025-04-18,CUST0160,Desk Lamp,Furniture,Central,1,899,903.57
ORD02946,2025-04-18,CUST0124,Notebook Set,Stationery,Central,1,199,199.71
ORD01509,2025-04-18,CUST0049,Office Chair,Furniture,North,1,6499,6533.34
ORD01433,2025-04-19,CUST0032,Whiteboard,Stationery,North,2,1499,2911.41
ORD01670,2025-04-19,CUST0085,Notebook Set,Stationery,South,3,199,583.06
ORD01993,2025-04-19,CUST0101,Bluetooth Speaker,Electronics,Central,3,1899,5574.46
ORD00335,2025-04-19,CUST0174,Yoga Mat,Sportswear,Central,4,999,4141.01
ORD02594,2025-04-19,CUST0002,Office Chair,Furniture,South,2,6499,12576.57
ORD00594,2025-04-19,CUST0031,Running Shoes,Sportswear,East,3,3499,9972.18
ORD02101,2025-04-19,CUST0052,USB-C Hub,Electronics,West,1,1299,1312.72
ORD02124,2025-04-19,CUST0176,Whiteboard,Stationery,North,2,1499,2997.57
ORD02286,2025-04-20,CUST0187,Mechanical Keyboard,Electronics,East,1,2499,2424.34
ORD02855,2025-04-20,CUST0045,Office Chair,Furniture,Central,2,6499,12424.15
ORD01874,2025-04-20,CUST0196,Bluetooth Speaker,Electronics,South,3,1899,5864.02
ORD01685,2025-04-20,CUST0016,Yoga Mat,Sportswear,South,4,999,4079.41
ORD02306,2025-04-21,CUST0153,Bluetooth Speaker,Electronics,South,5,1899,9215.16
ORD02379,2025-04-21,CUST0112,Office Chair,Furniture,East,3,6499,19016.62
ORD02766,2025-04-21,CUST0200,Mechanical Keyboard,Electronics,South,1,2499,2494.05
ORD02077,2025-04-21,CUST0075,Running Shoes,Sportswear,Central,1,3499,3544.01
ORD00356,2025-04-21,CUST0019,Mechanical Keyboard,Electronics,Central,4,2499,10065.35
ORD01457,2025-04-21,CUST0075,Backpack,Accessories,South,2,1999,3864.55
ORD02295,2025-04-21,CUST0186,Notebook Set,Stationery,North,2,199,411.41
ORD02216,2025-04-21,CUST0182,Water Bottle,Sportswear,West,4,449,1722.21
ORD01659,2025-04-22,CUST0018,Water Bottle,Sportswear,East,3,449,1300.88
ORD00511,2025-04-22,CUST0057,Yoga Mat,Sportswear,South,1,999,994.96
ORD01941,2025-04-22,CUST0062,Sunglasses,Accessories,West,2,1299,2588.72
ORD01188,2025-04-22,CUST0158,Mechanical Keyboard,Electronics,Central,3,2499,7375.65
ORD01074,2025-04-22,CUST0158,Bluetooth Speaker,Electronics,East,2,1899,3802.78
ORD00338,2025-04-23,CUST0002,Wireless Mouse,Electronics,Central,1,799,818.96
ORD00434,2025-04-23,CUST0145,Yoga Mat,Sportswear,North,1,999,984.31
ORD02079,2025-04-23,CUST0165,Whiteboard,Stationery,South,2,1499,3026.22
ORD01896,2025-04-23,CUST0126,Backpack,Accessories,North,2,1999,3975.48
ORD00167,2025-04-23,CUST0163,Whiteboard,Stationery,East,2,1499,3009.99
ORD01640,2025-04-23,CUST0126,Wireless Mouse,Electronics,East,1,799,793.2
ORD01712,2025-04-23,CUST0143,Desk Lamp,Furniture,South,1,899,885.12
ORD02478,2025-04-24,CUST0044,Desk Lamp,Furniture,South,1,899,887.99
ORD00412,2025-04-24,CUST0041,Wireless Mouse,Electronics,North,2,799,1598.95
ORD02988,2025-04-24,CUST0037,Desk Lamp,Furniture,North,1,899,876.62
ORD00997,2025-04-24,CUST0021,USB-C Hub,Electronics,South,2,1299,2719.59
ORD02366,2025-04-25,CUST0187,Wireless Mouse,Electronics,East,1,799,809.53
ORD01374,2025-04-25,CUST0080,Running Shoes,Sportswear,East,3,3499,10894.95
ORD00316,2025-04-25,CUST0098,Wireless Mouse,Electronics,West,1,799,772.56
ORD01922,2025-04-25,CUST0077,Water Bottle,Sportswear,Central,3,449,1336.12
ORD01101,2025-04-25,CUST0152,Sticky Notes Pack,Stationery,North,3,99,300.35
ORD00855,2025-04-25,CUST0155,Bluetooth Speaker,Electronics,South,3,1899,5805.12
ORD02098,2025-04-25,CUST0066,Sunglasses,Accessories,East,7,1299,9388.56
ORD01224,2025-04-26,CUST0157,Whiteboard,Stationery,East,3,1499,4673.35
ORD01678,2025-04-26,CUST0042,USB-C Hub,Electronics,West,1,1299,1304.23
ORD00184,2025-04-26,CUST0174,Sticky Notes Pack,Stationery,South,1,99,99.67
ORD01478,2025-04-26,CUST0105,Desk Lamp,Furniture,East,4,899,3510.13
ORD00036,2025-04-26,CUST0067,Sunglasses,Accessories,South,1,1299,1268.92
ORD00657,2025-04-27,CUST0120,Running Shoes,Sportswear,Central,1,3499,3624.65
ORD01872,2025-04-27,CUST0189,Notebook Set,Stationery,Central,1,199,196.94
ORD02860,2025-04-27,CUST0033,Whiteboard,Stationery,East,1,1499,1443.92
ORD02017,2025-04-28,CUST0081,Yoga Mat,Sportswear,North,2,999,2035.48
ORD00223,2025-04-28,CUST0122,Office Chair,Furniture,North,2,6499,13142.25
ORD00469,2025-04-28,CUST0195,Sunglasses,Accessories,South,4,1299,5389.01
ORD00958,2025-04-28,CUST0081,Office Chair,Furniture,Central,3,6499,18852.47
ORD00282,2025-04-28,CUST0047,Water Bottle,Sportswear,East,1,449,448.83
ORD02449,2025-04-28,CUST0046,Mechanical Keyboard,Electronics,West,1,2499,2536.85
ORD00637,2025-04-28,CUST0114,Mechanical Keyboard,Electronics,North,4,2499,9568.91
ORD00099,2025-04-28,CUST0173,Wireless Mouse,Electronics,West,4,799,3188.53
ORD01894,2025-04-29,CUST0022,Desk Lamp,Furniture,Central,3,899,2697.88
ORD02218,2025-04-29,CUST0139,Office Chair,Furniture,West,1,6499,6251.86
ORD00076,2025-04-29,CUST0063,Notebook Set,Stationery,North,3,199,602.62
ORD00796,2025-04-30,CUST0173,Sticky Notes Pack,Stationery,East,1,99,99.68
ORD02168,2025-04-30,CUST0026,Wireless Mouse,Electronics,South,2,799,1592.67
ORD02402,2025-04-30,CUST0100,Yoga Mat,Sportswear,Central,6,999,5707.27
ORD02993,2025-04-30,CUST0171,Office Chair,Furniture,East,2,6499,13101.25
ORD01885,2025-04-30,CUST0138,Whiteboard,Stationery,South,6,1499,9414.6
ORD01320,2025-05-01,CUST0059,Sunglasses,Accessories,Central,2,1299,2618.32
ORD02019,2025-05-01,CUST0145,USB-C Hub,Electronics,South,1,1299,1300.57
ORD00460,2025-05-01,CUST0092,Wireless Mouse,Electronics,Central,1,799,800.31
ORD01410,2025-05-01,CUST0068,Water Bottle,Sportswear,Central,3,449,1311.11
